,id,area_shot,area_goal,opps_in_n_angle,goalkeeper_x,goalkeeper_y
16130,ec4ea503-958a-4ca6-b233-b907c7c48cd3,4148.2293260059,430.64735907575647,3.0,103.89999999999999,33.634
16131,f0adb294-b54d-452a-b1ee-8fe0cbee63d3,338.5345361048448,1169.9827887751187,3.0,101.79166666666667,34.183
16132,0d08d6b9-9ecd-4d5a-9b63-a7f2a92c2f5c,4753.483130086349,367.07621378484737,2.0,103.99166666666667,31.529499999999995
16133,28a55818-6aae-44c7-9e64-feeee38d4d4e,2025.2718142901124,985.608811473505,1.0,100.60000000000001,32.535999999999994
16134,31f0cf63-6ea1-42e7-a947-28e7768680e2,4671.294924604976,770.8374660849988,0.0,102.70833333333333,31.438000000000002
16135,3e42cd4f-9393-485d-b4c8-05a08dc881c0,4744.180736258352,641.8739885140093,2.0,103.625,32.2615
16136,471fbd46-da1a-47c1-89d5-1d38a660b1fa,1217.3559942946004,501.9091420343729,2.0,101.88333333333333,36.4705
16137,4b1ac569-048b-4a09-81d0-322557b665a9,4666.598826946611,1400.8074359159154,2.0,104.63333333333333,34.366
16138,55ee95db-bffb-4013-a885-9db7634e9662,5142.036207635227,691.1953643926855,2.0,102.89166666666667,34.366
16139,75830be0-8e43-4495-8e57-61ba734da55c,5084.444457460592,641.8613148506154,0.0,101.24166666666667,29.79
16140,7889a9fe-af78-407c-a477-5f0f96e73bd6,5057.91748326644,656.2958278096515,1.0,103.44166666666666,30.614499999999996
16141,895fe07c-f363-43db-8218-18c7dfda3b2b,3705.652488706008,370.1196142887018,0.0,102.8,30.706
16142,9419c1c9-a453-4860-bc5d-b8530baa58ac,3936.6963123019386,470.0840838194947,2.0,105.0,33.45099999999999
16143,9527d704-6064-40cc-bf43-7aa97b2a8979,4287.9616907864765,1032.0979864602405,2.0,102.98333333333333,33.085
16144,9686c140-a09c-4223-8479-8924480b7741,3691.8485519218248,725.31032617074,1.0,102.98333333333333,32.0785
16145,9a9a8c45-929d-4151-a78f-abf2cf0483b9,4940.140995826419,406.05093378423385,3.0,103.625,32.353
16146,a22e2c4c-bdf0-4733-a4a4-ff351ad87451,34.6411502762433,1079.78095580017,2.0,103.25833333333333,37.019499999999994
16147,a9a0f8f3-589e-418c-bd00-a94ad566c850,3327.029832026332,434.73446433579244,0.0,104.45,30.4315
16148,d323cd70-4bbd-4bb7-b4fd-c7732b73af91,2227.261264329716,738.9743575098448,3.0,103.99166666666667,36.196
16149,d5daee6b-1043-40b9-8cb5-995d435f7304,5862.778041093647,70.36507755003728,4.0,100.69166666666666,35.0065
16150,dc85374b-8d9a-4ccf-8e10-4ea70d42a34d,45.422005186661835,540.35046734494,1.0,103.80833333333334,36.653499999999994
16151,dccc40fc-7bad-477c-a426-5307b3f31aa9,4391.183326942232,565.4673584895994,2.0,102.89166666666667,32.17
16152,f2db4a7e-d636-4f9f-8887-41822cce89c8,2949.7060231724863,740.3973552367651,1.0,101.79166666666667,32.719
16153,fce93ea8-0b6a-42bd-b3b3-1ecfea142908,5155.347047782201,742.7054701360098,4.0,102.70833333333333,34.274499999999996
16154,fec5d147-7cf0-45a5-9e8b-28a002c04982,6739.957556243326,363.47603429963834,2.0,104.175,34.183
16155,025b86d6-09d6-4b2b-b662-aee4ee2f3f44,4486.358592868429,918.4680011851563,3.0,101.14999999999999,33.3595
16156,06997777-5bd2-4420-99dc-f7a3747b5e3e,4925.3798526684795,917.4480574008102,0.0,101.97500000000001,30.980500000000003
16157,093e12be-d178-462e-b27c-1018cc5d90b3,2878.5683357796884,1618.051980036391,1.0,103.16666666666667,34.73199999999999
16158,1273baff-e455-4c5e-9bf9-575f342c9c9a,5978.490652120379,579.6996369725393,5.0,102.89166666666667,34.091499999999996
16159,165b3848-b909-4517-bccc-0825c11b1168,5789.268394039305,503.23773396124597,2.0,103.16666666666667,31.3465
16160,270c4e3e-120b-4c32-acf4-d8660ff09266,4649.810615141527,317.8098384217617,2.0,102.98333333333333,34.73199999999999
16161,33f5b203-72e0-4bfc-9aa0-c07667a52a5d,5833.998026753635,755.7056874129897,2.0,101.88333333333333,32.9935
16162,3c36d43f-64b0-4c80-bea6-ba7c15a30014,4453.70417207721,994.1779813814619,3.0,104.08333333333333,34.091499999999996
16163,405aa9f4-2830-4873-ae43-e68da552088c,178.94778229705767,466.6692619344572,3.0,102.8,35.189499999999995
16164,4225d21a-1ac8-426c-90f6-2c7654d484a6,5683.899424640332,374.04940561262896,3.0,103.99166666666667,32.9935
16165,4cbdd399-20fe-4681-944c-6cc1d5a2628e,4061.454382243699,655.5282527814034,1.0,101.79166666666667,36.745
16166,5b231530-65bd-4b6d-9b91-a4dee56b267f,5316.924748775031,843.5075972518009,1.0,102.8,35.64699999999999
16167,5f09d262-24b0-4d7b-8791-4c677d98734b,4283.19646591552,127.22587209367134,3.0,102.25,33.085
16168,60a08fee-a670-4f91-b05f-4fa4a315624d,2356.47820789668,617.9346258440081,2.0,102.98333333333333,34.091499999999996
16169,6a089c1d-dc13-43f0-ba4b-23c5abebd8e8,4775.433962270059,978.700570087655,2.0,103.16666666666667,33.634
16170,8557e0cb-ef4d-4414-9ae0-a6b1ac4db77b,4520.782033983521,118.74612661583012,2.0,103.35000000000001,36.196
16171,89a0ef2d-892d-4720-bf5e-5f14f7956b00,408.02079099328427,130.3929720154128,3.0,103.99166666666667,31.255
16172,91b39b70-b140-4005-8acb-29fceb479fba,560.7183132759809,688.4052421362669,1.0,102.25,35.64699999999999
16173,9c1371b0-1a06-479e-aa15-2cf3921dae86,2972.4506263798294,1391.9155218289186,1.0,101.97500000000001,34.457499999999996
16174,9f9d4d77-875f-48e0-bcb0-67f132903861,3125.0770492376932,123.84670279515501,4.0,103.625,36.104499999999994
16175,a4d2819d-2faa-4d58-9229-fec5fd3e0091,4817.825547837016,918.8069416142436,2.0,103.44166666666666,33.1765
16176,abf83517-f3ea-412f-87b1-4b1b7c1fb992,2290.9758172670568,400.0012248792304,2.0,102.52499999999999,36.653499999999994
16177,bb9574cc-fa13-4da7-97ac-65c2604cb4bf,2767.7547542446446,534.3341998804303,2.0,102.61666666666667,33.5425
16178,c2ca5c93-efa6-48da-a80c-9028d1eb1359,3043.9628267294015,846.2635680871288,1.0,102.61666666666667,32.6275
16179,c66d7782-fe21-4a96-9093-23759a54cb55,437.9991854756568,451.8642056715158,3.0,103.71666666666667,31.621
16180,c800a5f3-a34b-45b6-a1d6-670f12f4f604,3155.2488441347623,587.7722001146145,2.0,103.25833333333333,34.915
16181,cf9fb133-9768-4d54-8222-b689d8c8a866,3086.4116435724773,415.99331864438767,2.0,103.99166666666667,35.738499999999995
16182,d89e50a1-9340-42f9-bb0b-c6a271b818be,2852.2808990573367,1355.8444966880636,3.0,101.33333333333333,34.915
16183,e834a0bf-b278-49eb-a5a4-1b5bb670a0b5,3077.368596490099,1001.8107143574474,3.0,101.60833333333333,34.091499999999996
16184,eecdc59b-ca65-489e-96ea-17fc5fa444f6,3931.8706501772253,539.5871495188476,2.0,103.71666666666667,31.621
16185,f6612353-3410-4094-85ed-cf86c883b04e,3047.1344083972945,590.8065448881347,2.0,102.98333333333333,36.379
16186,fdb5e223-1b95-4f1a-a423-bb18ebdd1ad8,1348.4884455600013,483.8660750897522,3.0,102.34166666666667,36.379
16187,1de3fcec-2c27-4b24-a3c7-cf6e978576c8,5020.168672760683,624.2196633931923,1.0,103.89999999999999,32.6275
16188,1f8820cb-86ff-4e2e-a965-17f6354170f1,4874.190656853815,629.8150508884606,0.0,103.35000000000001,31.1635
16189,22a20a1f-f6d4-44c8-bb89-4c13f4587892,5267.2202248707645,1423.8975755638062,3.0,103.71666666666667,34.6405
16190,3061d205-b238-4ab6-a005-bf86f33a02a0,2665.6584135401,813.5012944588487,1.0,104.35833333333333,33.085
16191,3324b43f-e991-4fd4-b924-15958a572e2e,2350.150962194532,760.2619293240531,5.0,103.99166666666667,34.6405
16192,43114365-fda3-4b14-9076-0a579087321b,6076.7764366678375,142.8086790005028,4.0,104.35833333333333,37.111
16193,4ea595fb-e809-41ff-95e7-e113a9a27e51,3522.2112246190027,761.934535044435,2.0,104.175,36.196
16194,4ec384cf-5136-470f-8bcc-e14a8afe0553,3761.1430600000167,438.26973173031473,2.0,102.89166666666667,35.372499999999995
16195,5d2dc743-8209-459a-8a80-cd7ebe2c7e64,31.883448556860337,912.1706092854595,3.0,103.89999999999999,37.111
16196,5f9df9ea-35f7-45f1-8ff9-149eac430917,4717.574301826777,672.232473594735,1.0,101.14999999999999,37.843333333333334
16197,6bc793d1-2b6a-4619-99cd-f0104b480c9c,3864.1920748289235,1279.7225438063376,0.0,99.86666666666667,30.706
16198,6dbdcce7-bf7b-4245-9157-4205e8256379,101.12489166525555,840.9192853011723,2.0,103.35000000000001,34.366
16199,7cd3bdf2-1b23-4615-aba7-de31d4eef65a,4541.163296523443,613.5003726128845,1.0,103.53333333333333,33.268
16200,83482ec7-c064-40ee-b7dc-8cf9319d47b6,5031.385101868757,446.2211936261628,3.0,103.71666666666667,35.738499999999995
16201,89b9c5d4-f212-4794-8baa-8d8429a5d694,4417.95006105167,1524.7565040688996,1.0,102.15833333333333,32.9935
16202,a0c00eb8-6768-4a70-8927-0f8da61d2aa1,4273.981312217751,895.6010956160544,3.0,101.88333333333333,33.45099999999999
16203,a3ace7fe-8cbe-4bd7-b1a4-55a68bff9644,4605.919668037245,615.8132496084218,3.0,98.95,35.9215
16204,a6bd9c88-3045-49b9-a9d8-8be345f6232b,3809.2987590750813,946.4578454111692,2.0,102.98333333333333,33.3595
16205,acb0d88f-7eaa-45d1-b183-27fd41209fc3,3506.123554771703,777.784603731752,1.0,104.08333333333333,31.7125
16206,c36721f2-44d3-4d2c-ab78-8aaae31acb82,5165.801696879049,536.2939917226238,1.0,102.8,36.196
16207,ddb21215-1045-45f8-afd4-b0252c0e453f,4521.5141387963195,687.5252689470276,3.0,103.25833333333333,36.745
16208,f0ddd5bc-a794-49b6-bce3-1bd2f0c3eda7,111.14489423722196,896.3872227349173,0.0,103.44166666666666,37.56849999999999
16209,f858061e-d5a8-4ca4-9b14-fbc62f331acd,5142.530339434708,994.0814327571762,3.0,102.8,33.268
16210,01cdb50f-6d0d-4fb7-85fd-8b7874679252,4482.216343938265,1118.180093260766,2.0,103.89999999999999,33.81699999999999
16211,143a8989-1f8c-40af-88f4-784b487b1957,4078.0160266283683,573.1136928083708,0.0,100.05,38.026666666666664
16212,162fe0d6-4958-45dc-942d-1494a7881af8,4899.61176821827,970.4328813752263,3.0,103.71666666666667,34.366
16213,1a32dda4-e246-45f7-88dc-c760c625ec55,5724.440752045563,540.254067675833,3.0,100.69166666666666,34.457499999999996
16214,1a77131a-109a-4bf6-8651-1bf697d6e899,4007.980554977937,551.8573725640852,4.0,104.35833333333333,34.549
16215,1daa9668-b157-4693-aae8-70c0cafafb90,3723.202752227445,528.0043565689247,2.0,103.53333333333333,36.745
16216,2775a141-d5b3-4285-b955-7742e5873e3a,3027.554089632376,1409.5934894191287,0.0,99.68333333333334,33.81699999999999
16217,2e35cded-e826-4e1d-8bac-646aa2bb2a44,5145.728848450244,322.3891045833995,2.0,103.71666666666667,36.928
16218,3565c198-29df-4fec-8027-a4a71d11f57a,4948.378263867479,1194.1475254728205,1.0,102.89166666666667,33.45099999999999
16219,3d2b7611-e912-4232-84cc-244d3ee35934,6040.383353524127,1335.430402637242,1.0,104.175,33.1765
16220,58a91b4b-d548-4325-837f-733a92c02143,5685.539774377518,606.3039372751141,2.0,104.26666666666667,32.810500000000005
16221,5b3517a8-d846-456b-a626-5802f252e7b6,4757.136311659399,888.5217084047539,0.0,97.02499999999999,41.41833333333333
16222,5bc666e4-94a8-4929-96ee-762e80f8019e,893.3260664271687,686.3196173450314,0.0,103.80833333333334,37.56849999999999
16223,6a7db75d-34cb-4bed-a571-1df5d8898ecd,1590.3298106172701,774.4717185419045,0.0,102.98333333333333,30.614499999999996
16224,6b147af4-98ad-4479-b48a-23edf4d8a2a2,4643.696440825199,1026.6172558469716,0.0,100.60000000000001,40.684999999999995
16225,7540f106-869b-4cb8-8a6b-d1db41f7b759,7172.524449007091,86.58851715236902,2.0,98.76666666666667,40.135
16226,a1b8ca24-a3c6-4faf-99ea-7cb2be7604a5,4839.843591175817,778.7825449675693,2.0,103.99166666666667,33.634
16227,a8e9b16f-48ad-475c-bff1-55b5f760feaa,4915.127560022465,1155.510474444224,1.0,103.71666666666667,33.5425
16228,aa469b8a-5ab0-4275-97d0-4e2f32314837,4729.299906327038,791.2510295232898,3.0,104.26666666666667,34.183
16229,b0645a9e-95cf-4d03-b6db-65ab85ec8857,5420.145018344234,565.499699422468,5.0,104.08333333333333,34.274499999999996
16230,badea01a-1aa0-4ca6-8671-6c262b9ec6b8,6621.394413468025,802.583269737479,1.0,102.61666666666667,31.804000000000002
16231,bba91080-f20a-4df2-8a57-3cf4e47b4b59,6031.995758353171,177.67598046165887,3.0,103.99166666666667,31.255
16232,c53929f3-42b9-4957-8e59-3d1206326785,1101.9776925060485,609.3685042374614,2.0,104.35833333333333,37.019499999999994
16233,d0a6e5aa-3ea3-465e-ab03-cf5997e6b92b,6127.406260016582,808.6184193796423,3.0,104.63333333333333,34.274499999999996
16234,d5409ad3-3f0c-45e1-8a5b-1fdcb29735c8,4909.27028336645,52.00962376688778,1.0,98.95,39.218333333333334
16235,dfacc920-b976-4b45-a25d-1b26b368efcd,6022.070308177391,474.81854638579813,3.0,104.08333333333333,34.366
16236,e0a4a7aa-ccbc-4757-aefc-4ae7db6011b7,146.79850597696716,880.0060315345388,1.0,98.30833333333334,34.274499999999996
16237,e7229a14-1f49-4608-a08d-0e52af68594d,5040.0094148728695,660.6065832130556,0.0,100.60000000000001,30.889
16238,07037c0f-bc1a-4804-b018-92962ebb1bad,6291.820790690304,195.0551976972572,5.0,103.80833333333334,35.0065
16239,088c520a-354e-4763-a0e6-b149048c6d6e,3417.4630793484876,656.03339031906,2.0,102.98333333333333,32.901999999999994
16240,14cf117d-7a6f-4a87-9ad6-50ec0dc637d6,3227.343391663756,1006.9985038709374,1.0,103.44166666666666,35.83
16241,1bf9f1cb-4904-4385-b28e-948659a4b4c2,2860.7819490795923,1318.0449198959789,2.0,104.175,33.634
16242,29d1706e-c0ef-41ae-b017-8e6db037e196,158.09053498358836,198.76667836600313,1.0,104.175,37.843333333333334
16243,3e152e61-10a8-42e4-8778-7cb46ca6a43e,5968.471826072458,431.78544368726836,4.0,104.26666666666667,35.189499999999995
16244,439a0af7-1672-4ebf-963a-af924b438b3a,4565.995779505893,1122.789381780148,1.0,104.26666666666667,35.64699999999999
16245,442a5195-a953-4091-ac91-633971047564,1109.5765424183655,880.2204647164522,1.0,101.88333333333333,30.065000000000005
16246,465b9ff2-3a5c-4a30-835b-87aedfb737c9,4042.921253210109,729.3147174653672,2.0,103.71666666666667,32.6275
16247,4e3b1d22-b04c-4b81-b5a9-b1381abf23d5,3541.1214507424256,615.9284516915941,2.0,103.89999999999999,31.255
16248,544ea14a-3042-4c7d-9efe-e1ce37f63ace,3770.9213775640337,498.3101903449684,0.0,99.59166666666667,29.973333333333336
16249,5ee0e5f2-a70d-41b1-87e3-26f734f1ae40,2695.8186419422063,1985.265569531461,0.0,94.825,36.104499999999994
16250,7a59899f-fb29-497a-83af-3a28a29c30ab,5381.641983211766,1301.874138172677,3.0,103.625,34.091499999999996
16251,872b1c5c-f4eb-4a5d-80ef-a8f96c07fbcc,2280.089975958364,739.6391477362389,0.0,103.53333333333333,30.889
16252,93cc5a54-053d-4b99-9026-5f4c69415b23,3157.5311613261315,1454.583918115376,1.0,103.71666666666667,33.9085
16253,93dd98b6-0f31-4505-870f-db91b3e2e815,4314.410113333578,996.3062719066143,2.0,101.51666666666667,36.287499999999994
16254,a1d11b90-2621-49af-9252-2bb1a40de157,4122.820057131197,464.44183753794175,2.0,100.875,33.45099999999999
16255,aa706827-103a-4141-9c26-62fd61e26d6c,5497.593915952121,932.2297017913469,1.0,103.89999999999999,32.17
16256,c1f09338-7b4f-4947-b3b4-b277bf696be1,5515.255893115097,92.48790421462171,6.0,103.25833333333333,35.189499999999995
16257,c21823ce-506b-4243-84f4-3bb73e5f3c5b,3741.145121443161,1108.6466564044194,1.0,103.25833333333333,32.2615
16258,c8234ae2-1735-4129-b2f1-d3987bdaaa13,5898.254540001212,810.4713784229093,2.0,103.35000000000001,33.45099999999999
16259,df20812a-9bdd-4c9e-bfd5-0ebf00a958c0,6067.7080638568605,242.8765410657317,3.0,103.89999999999999,37.843333333333334
16260,ebedf260-022f-426a-a31a-fe3fe7604df2,3647.332213486999,154.68125164224494,5.0,104.08333333333333,33.9085
16261,ed90dc33-8d4f-4291-9c40-87bb4f903a39,121.72447006362232,6.934583369474122,7.0,103.80833333333334,34.6405
16262,fa587eaa-0729-4bc8-b7b1-278eba68b0a6,5331.343789177038,635.1030010242798,5.0,104.08333333333333,32.901999999999994
16263,feddfe1c-47b6-4fdd-b3c2-7cbe96283c24,6219.440638100432,554.3775427099579,1.0,103.44166666666666,33.5425
16264,03c91472-2ba2-4dc3-80fa-12b0d7a6bd31,3437.3065300349776,1055.8872956809264,2.0,102.43333333333334,35.372499999999995
16265,1c237f3d-4c90-4cda-849f-90080c28ba57,546.9854342422238,1123.1424373193825,1.0,101.24166666666667,33.634
16266,26842422-8bb4-4e06-8119-2836c4f77b2c,4207.163339789588,568.8388763911521,1.0,102.98333333333333,31.255
16267,28ee307b-ccbf-4258-a179-120c47b9f7e1,5275.422859889228,720.526078055742,3.0,104.175,34.091499999999996
16268,501533d3-3667-4ae2-bcd3-995aca754896,1412.0634394265735,1530.1811902716938,1.0,96.47500000000001,45.81833333333333
16269,58d6eaca-0417-41dc-bc74-619ace9a8140,3736.4070333931427,986.1311725519196,2.0,102.25,33.9085
16270,5aa3da2b-8422-4081-9ef8-f07e34a95008,3073.076992102763,909.4834929698519,2.0,103.16666666666667,34.73199999999999
16271,5c7a5db1-b37a-4551-923d-f938133cdd76,5751.215642333164,323.8238793545363,2.0,102.98333333333333,35.464
16272,5fc16826-8302-4899-be43-b0b6174afd47,5351.773420090748,977.2551137681555,2.0,102.34166666666667,33.9085
16273,7e3527a3-fdff-42d0-b4da-193b208cfcd4,4552.558613617841,862.9164502226753,1.0,103.25833333333333,34.73199999999999
16274,7f1dc3d2-c2fe-4a53-9fbb-10f6cddeb445,4789.1190620285715,274.12049793264913,3.0,105.0,35.372499999999995
16275,a1b3e1e4-fe97-46ea-a206-3526a9f0f7ca,5169.7225686525335,319.6902953977585,4.0,104.45,33.268
16276,a4a96e9f-4810-44d0-ab6c-f0a73781dbea,418.7781581498723,2767.3377781622016,1.0,98.95,32.719
16277,a64b1649-0eff-4c3a-863d-7ffb73a2b8c6,4187.132872597259,617.6152891316376,2.0,102.8,32.535999999999994
16278,a8013a79-6b66-4cc0-b9df-9f57542aadd9,5609.32497116184,330.4519148088592,3.0,103.53333333333333,33.3595
16279,b9201570-6bda-4258-994f-1f8cebe0ca37,5933.512690982498,29.192110392531713,3.0,100.78333333333333,33.3595
16280,bf7a4b77-df92-4fee-a196-d4d52aad4b28,4270.6016116651745,983.7741871974813,3.0,102.70833333333333,35.189499999999995
16281,c1d1dfd7-ed51-43f8-9a51-e88604304a58,3152.935480087507,771.2790606405507,2.0,103.075,35.83
16282,c71d8a28-6ce1-427d-8764-0e7291a53df4,6204.484993887419,142.78192358906222,7.0,103.53333333333333,34.457499999999996
16283,d6de7070-12ba-4b3b-9fe4-c558cccfaa7f,60.16141319436393,226.38418644317716,2.0,103.89999999999999,36.562
16284,dae45b23-ad69-4e31-ab14-4102d15b9216,1505.3898844108094,1153.4656689145143,1.0,103.35000000000001,37.019499999999994
16285,ea349077-dca6-4238-aac3-615b4ecd705a,4222.540819598848,578.8872404904962,4.0,103.35000000000001,35.189499999999995
16286,1af7367f-b7f9-4dbf-ba82-7395e014408d,3269.676219806471,1060.5873039301734,1.0,104.175,35.64699999999999
16287,1d5d26fd-6bc2-4f51-aead-816b55e334ea,4794.876579490802,467.8365633077502,3.0,104.45,31.3465
16288,2413d909-1ca3-477f-93a6-0ea1255181e5,5020.388107279755,556.81550357897,2.0,104.35833333333333,34.549
16289,2bc44683-a844-4599-a196-f89821903be1,73.457845171013,235.81627134881012,3.0,104.54166666666667,33.725500000000004
16290,33684414-c76a-4250-8916-0ad20ae88402,4811.3590670482145,1548.9678435778096,0.0,95.28333333333333,29.423333333333332
16291,37310afd-d056-4bbc-bc42-5cd2694f8e38,455.1963160252432,624.7936233401582,2.0,104.72500000000001,33.81699999999999
16292,3ff5c5af-0115-4278-9e37-024e53b63eac,4568.084380531022,390.0025689098198,1.0,104.63333333333333,34.091499999999996
16293,4b28bbd2-026b-4216-a0f6-d51e6455c8e2,753.54151306324,976.0431831177216,3.0,101.33333333333333,34.73199999999999
16294,4e102079-0df6-4119-ad8d-af66b31e92a6,4436.805176579464,1119.22983100888,0.0,104.35833333333333,30.614499999999996
16295,55b89a93-f04b-49bd-b907-7e5b1215403b,759.7000015019698,416.0733892403069,3.0,104.35833333333333,33.085
16296,58d4c114-b44f-4f29-a3e7-6c5b4217217b,4040.7688366967636,281.0862805382446,3.0,104.45,37.111
16297,644241ef-5206-4b5d-85d9-064b05bd765f,5781.370302413341,570.8689837977832,2.0,103.89999999999999,35.464
16298,68e285ca-1efb-49af-83f7-9d691114ce5b,263.0680513563336,632.1642792653836,1.0,104.35833333333333,31.529499999999995
16299,75dbcf1e-70f9-4983-89b6-066bded56085,4808.668076518659,376.7287466766923,2.0,104.54166666666667,37.2025
16300,90473ec4-a931-4cf8-b042-9121172827b1,5528.785073850419,994.4905882641526,2.0,104.90833333333333,33.3595
16301,90568bcd-059e-4694-bb60-e34903160281,4272.883471514229,1347.8346916055243,3.0,101.7,35.098
16302,984ca977-bd19-469e-9c18-ab14eb3af477,4346.703468008984,890.8204577038642,2.0,104.63333333333333,33.5425
16303,9aa83a7e-7615-46c6-abe2-026e03e1e505,4092.3245903911757,1326.8995736547488,0.0,100.60000000000001,32.6275
16304,9af58b09-e4ef-4a70-a345-2cdaa21f42e2,948.2519681647849,816.0452912255696,2.0,104.175,37.2025
16305,9d872947-8d13-4c6a-a4e4-e959acab8471,4603.240377502479,890.5904278064969,2.0,103.80833333333334,32.719
16306,a4c8b60e-ee9c-4a02-b2a5-a40295552f45,2872.544657035313,920.0517867221168,2.0,104.26666666666667,31.895500000000002
16307,aba31a69-37fe-4297-a134-c261f1f453be,972.1843456578024,1329.899326460238,1.0,103.71666666666667,32.4445
16308,b0fa81a2-03bf-44ee-8e7e-b74357cd29d1,4702.727093472714,1314.7285093599735,1.0,104.08333333333333,33.268
16309,c0da0367-1cbc-4514-b51d-64d4ed5bdda0,5274.172297105576,1292.4098907535583,1.0,103.25833333333333,32.17
16310,caec4c2c-7b78-4cc7-a0ee-6ab5efdd7a05,5503.3336718312885,211.24992402686036,5.0,104.45,34.73199999999999
16311,ff32f2d6-6f92-4c15-a077-cd41998162ba,2406.5727045749736,840.3655192289708,1.0,103.53333333333333,32.719
16312,1eb47f2b-cb02-47c1-bbdc-f9eb685bfafd,4291.012865327657,1215.7825743720182,1.0,103.075,32.901999999999994
16313,2173eb9d-2b04-4682-a93f-e93a6a35939c,6315.916191979874,501.1395972710874,2.0,104.35833333333333,32.4445
16314,2c4fb63c-130e-4c7f-b8e8-408203c1c03a,4622.643609689318,237.49419074665067,2.0,104.26666666666667,31.986999999999995
16315,2ec17d71-0f22-432c-9754-2158d733c3d3,5317.988616613338,301.19790408013176,2.0,104.175,32.2615
16316,40a5529c-d183-4f4a-9b7f-4ffefeb2e3f3,4729.610803550171,548.7365650852914,0.0,103.16666666666667,31.3465
16317,4edba264-6215-4a28-ad7a-c92ee80640b3,4900.367725358863,915.0437349217618,3.0,101.60833333333333,34.183
16318,6439a1dc-a4fd-4ad8-8720-fdcb6a3feea7,4578.321520083053,703.0815807385123,1.0,104.08333333333333,34.091499999999996
16319,65019543-578b-492c-8a76-42f9b3e2ca4d,3189.272342409812,779.1376105466721,1.0,103.625,33.634
16320,70730649-db49-4cf9-91a9-52b9d3b9e132,5820.220269523668,305.85134544849603,2.0,104.26666666666667,31.7125
16321,787a9253-2c45-4818-8b2b-3215cc247904,3333.814023653336,1087.1261155035745,1.0,102.98333333333333,36.104499999999994
16322,93037d4d-5a4d-46d1-bc7d-9cd07bce4840,2833.6921707825027,790.459769113117,1.0,103.25833333333333,31.986999999999995
16323,96aff273-5268-484a-8bf3-9116fa27f6a5,88.41474955523455,338.5914502273857,2.0,103.25833333333333,31.3465
16324,a4ae68ce-db3b-4758-8c9b-8e94b0702c21,6246.3287224128,1625.6350540503404,0.0,98.95,37.3855
16325,b2894fc6-2448-4fd9-906c-9479084d8c79,184.75497445986494,1247.0730051184814,2.0,103.80833333333334,33.085
16326,b4887e45-006e-4cac-b5e2-c200d1152fd8,5985.500008091797,410.62094391837184,4.0,103.80833333333334,33.45099999999999
16327,bde33667-3ac4-4387-b450-435010f8da46,3940.3067244351078,1103.8133489130132,2.0,102.34166666666667,34.73199999999999
16328,c652042c-4ecd-429c-869c-0a5e3e526706,4579.7752178328465,953.7943789083804,2.0,103.71666666666667,36.379
16329,c89c25e6-f784-40e7-a704-91e044945feb,4918.199293643068,436.2887138558643,3.0,103.89999999999999,35.464
16330,e17b57a9-2c37-4be4-8592-5eb0bdc1375d,4736.2511928661015,869.6142473413183,2.0,103.35000000000001,34.0
16331,0e172d50-b4b3-4cd3-900c-5793c2f957a4,5534.597096270437,1843.25080376388,2.0,94.0,35.281
16332,0ea95cc6-7d24-43b6-92c0-0b76273b35fd,6855.986675349611,180.74144172329056,3.0,104.35833333333333,36.287499999999994
16333,13c77ddd-af20-451a-9ed1-adf7f5960e0e,6261.322265419462,1283.5603863213703,2.0,104.26666666666667,33.45099999999999
16334,361ee192-f2db-4ec4-9966-3d0ba7182f1a,5677.519436864942,327.830591621424,3.0,104.08333333333333,31.804000000000002
16335,49eea192-f2e5-4824-bf6d-d175e9cf6b7d,4646.517312521213,1055.3318102552666,1.0,98.675,30.523000000000003
16336,4e8fb60e-bbb5-4292-bd39-b8483a253643,3173.1322009173155,1222.8433833189376,1.0,103.80833333333334,36.8365
16337,714a13e6-92bf-44a5-83f4-161eba6bed94,5830.136990637615,687.1307962076455,1.0,103.99166666666667,32.2615
16338,8738e3e7-fbe1-4fd0-99a2-e09a2dccd13b,4200.013885236608,955.1945166346528,3.0,103.99166666666667,34.183
16339,8b7caffd-1b49-4adb-a073-6c407e84232f,5852.089078160825,1528.3031175505407,2.0,103.44166666666666,32.810500000000005
16340,9d7ea850-9d8d-44a1-8c5d-862cf07410bd,5305.356046570617,814.8606136293039,4.0,104.54166666666667,35.738499999999995
16341,9e60f76e-ee4c-4e28-b350-bb790952841d,7099.1387016120825,324.22359859864406,2.0,104.45,32.17
16342,a1c47b46-bd7a-4a34-8cea-6cba3a0462e0,3677.548497108502,2048.7149256299695,1.0,102.98333333333333,32.9935
16343,b230c836-02ae-4ae9-a9bf-1f5748477793,5671.297043042715,584.4000809764627,4.0,104.175,36.287499999999994
16344,b535af1d-996d-41d7-9081-8c19c38f9f86,4029.439865323473,1345.6776435311795,2.0,103.075,34.0
16345,c18175da-cd64-43aa-9f43-a1b342c7bc95,5794.698178289873,659.6658493276124,3.0,104.26666666666667,35.189499999999995
16346,cdaa445c-9084-497a-90b5-57245799f08d,3682.7558238597326,1173.7704856501193,2.0,104.54166666666667,35.9215
16347,d21ddfd9-c72a-4530-b6eb-6541e37abf53,5481.730660989021,431.60794170000855,0.0,103.71666666666667,30.4315
16348,d7e55058-3faf-41cf-aab1-a531927bae4b,6077.190445565664,1172.7511264503328,0.0,99.68333333333334,29.423333333333332
